path,line,kind,owner,name,type,modifiers,scope
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","137","PARAMETER","lookUpSkin(net.minecraft.server.MinecraftServer,java.lang.String)","name","java.lang.String","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","139","LOCAL_VARIABLE","lookUpSkin(net.minecraft.server.MinecraftServer,java.lang.String)","found","com.mojang.authlib.GameProfile[]","[final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","140","CLASS","lookUpSkin(net.minecraft.server.MinecraftServer,java.lang.String)","","<匿名com.mojang.authlib.ProfileLookupCallback>","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","140","CONSTRUCTOR","<匿名xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorNpc$1>","<init>","()void","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","141","METHOD","<匿名xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorNpc$1>","onProfileLookupSucceeded","(com.mojang.authlib.GameProfile)void","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","141","PARAMETER","onProfileLookupSucceeded(com.mojang.authlib.GameProfile)","profile","com.mojang.authlib.GameProfile","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","145","METHOD","<匿名xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorNpc$1>","onProfileLookupFailed","(java.lang.String,java.lang.Exception)void","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","145","PARAMETER","onProfileLookupFailed(java.lang.String,java.lang.Exception)","profileName","java.lang.String","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","145","PARAMETER","onProfileLookupFailed(java.lang.String,java.lang.Exception)","e","java.lang.Exception","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","151","LOCAL_VARIABLE","lookUpSkin(net.minecraft.server.MinecraftServer,java.lang.String)","result","com.mojang.authlib.yggdrasil.ProfileResult","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","155","LOCAL_VARIABLE","lookUpSkin(net.minecraft.server.MinecraftServer,java.lang.String)","skin","com.mojang.authlib.minecraft.MinecraftProfileTexture","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","157","LOCAL_VARIABLE","lookUpSkin(net.minecraft.server.MinecraftServer,java.lang.String)","model","java.lang.String","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","164","EXCEPTION_PARAMETER","lookUpSkin(net.minecraft.server.MinecraftServer,java.lang.String)","var6","java.lang.Exception","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","170","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorNpc","despawn","(com.cobblemon.mod.common.entity.npc.NPCEntity)void","[public, static]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","170","PARAMETER","despawn(com.cobblemon.mod.common.entity.npc.NPCEntity)","npc","com.cobblemon.mod.common.entity.npc.NPCEntity","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","176","EXCEPTION_PARAMETER","despawn(com.cobblemon.mod.common.entity.npc.NPCEntity)","var2","java.lang.RuntimeException","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","183","RECORD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorNpc","Skin","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorNpc.Skin","[private, static, final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","183","CONSTRUCTOR","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorNpc.Skin","<init>","(java.net.URI,com.cobblemon.mod.common.entity.npc.NPCPlayerModelType)void","[private]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","183","PARAMETER","Skin(java.net.URI,com.cobblemon.mod.common.entity.npc.NPCPlayerModelType)","url","java.net.URI","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","183","PARAMETER","Skin(java.net.URI,com.cobblemon.mod.common.entity.npc.NPCPlayerModelType)","model","com.cobblemon.mod.common.entity.npc.NPCPlayerModelType","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","183","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorNpc.Skin","url","java.net.URI","[private, final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","183","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorNpc.Skin","model","com.cobblemon.mod.common.entity.npc.NPCPlayerModelType","[private, final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","184","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorNpc.Skin","applyTo","(com.cobblemon.mod.common.entity.npc.NPCEntity)void","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","184","PARAMETER","applyTo(com.cobblemon.mod.common.entity.npc.NPCEntity)","npc","com.cobblemon.mod.common.entity.npc.NPCEntity","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorNpc.java","188","EXCEPTION_PARAMETER","applyTo(com.cobblemon.mod.common.entity.npc.NPCEntity)","var3","java.lang.RuntimeException","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","14","CLASS","xiaocaoawa.minecraft.mod.cobblebattle.battle","MirrorPokemon","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorPokemon","[public, final]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","15","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorPokemon","LOGGER","org.slf4j.Logger","[private, static, final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","16","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorPokemon","TAG","java.lang.String","[static, final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","17","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorPokemon","LIVE","java.util.Map<java.util.UUID,xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle>","[private, static, final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","19","CONSTRUCTOR","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorPokemon","<init>","()void","[private]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","22","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorPokemon","claim","(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>)void","[static]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","22","PARAMETER","claim(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>)","mirror","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","22","PARAMETER","claim(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>)","team","java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","23","LOCAL_VARIABLE","claim(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>)","battlePokemon","com.cobblemon.mod.common.battles.pokemon.BattlePokemon","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","24","LOCAL_VARIABLE","claim(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>)","pokemon","com.cobblemon.mod.common.pokemon.Pokemon","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","31","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorPokemon","release","(java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>)void","[static]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","31","PARAMETER","release(java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>)","team","java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","32","LOCAL_VARIABLE","release(java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>)","battlePokemon","com.cobblemon.mod.common.battles.pokemon.BattlePokemon","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","33","LOCAL_VARIABLE","release(java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>)","pokemon","com.cobblemon.mod.common.pokemon.Pokemon","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","40","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorPokemon","onEntityAdded","(net.minecraft.world.entity.Entity)boolean","[public, static]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","40","PARAMETER","onEntityAdded(net.minecraft.world.entity.Entity)","entity","net.minecraft.world.entity.Entity","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","41","BINDING_VARIABLE","onEntityAdded(net.minecraft.world.entity.Entity)","pokemonEntity","com.cobblemon.mod.common.entity.pokemon.PokemonEntity","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","42","LOCAL_VARIABLE","onEntityAdded(net.minecraft.world.entity.Entity)","pokemon","com.cobblemon.mod.common.pokemon.Pokemon","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorPokemon.java","43","LOCAL_VARIABLE","onEntityAdded(net.minecraft.world.entity.Entity)","mirror","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","15","CLASS","xiaocaoawa.minecraft.mod.cobblebattle.battle","MirrorTeardown","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorTeardown","[final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","16","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorTeardown","RECALL_GRACE_MS","long","[static, final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","17","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorTeardown","service","xiaocaoawa.minecraft.mod.cobblebattle.battle.CrossServerBattleService","[private, final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","19","CONSTRUCTOR","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorTeardown","<init>","(xiaocaoawa.minecraft.mod.cobblebattle.battle.CrossServerBattleService)void","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","19","PARAMETER","MirrorTeardown(xiaocaoawa.minecraft.mod.cobblebattle.battle.CrossServerBattleService)","service","xiaocaoawa.minecraft.mod.cobblebattle.battle.CrossServerBattleService","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","23","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorTeardown","sweepEntities","(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,long)void","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","23","PARAMETER","sweepEntities(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,long)","mirror","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","23","PARAMETER","sweepEntities(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,long)","delayMs","long","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","24","LOCAL_VARIABLE","sweepEntities(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,long)","bodies","java.util.List<xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle.Body>","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","25","LOCAL_VARIABLE","sweepEntities(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,long)","props","java.util.List<com.cobblemon.mod.common.entity.pokemon.PokemonEntity>","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","27","LOCAL_VARIABLE","sweepEntities(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,long)","body","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle.Body","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","33","LOCAL_VARIABLE","sweepEntities(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,long)","server","net.minecraft.server.MinecraftServer","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","35","LOCAL_VARIABLE","sweepEntities(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,long)","sweep","java.lang.Runnable","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","36","LOCAL_VARIABLE","sweepEntities(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,long)","entity","com.cobblemon.mod.common.entity.pokemon.PokemonEntity","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","42","LOCAL_VARIABLE","sweepEntities(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,long)","bodyx","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle.Body","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","43","LOCAL_VARIABLE","sweepEntities(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,long)","actor","xiaocaoawa.minecraft.mod.cobblebattle.battle.RemoteBattleActor","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","45","LOCAL_VARIABLE","sweepEntities(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,long)","battlePokemon","com.cobblemon.mod.common.battles.pokemon.BattlePokemon","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","46","LOCAL_VARIABLE","sweepEntities(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,long)","entityx","com.cobblemon.mod.common.entity.pokemon.PokemonEntity","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","65","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorTeardown","abort","(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,net.minecraft.network.chat.Component)void","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","65","PARAMETER","abort(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,net.minecraft.network.chat.Component)","mirror","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","65","PARAMETER","abort(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,net.minecraft.network.chat.Component)","reason","net.minecraft.network.chat.Component","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","67","LOCAL_VARIABLE","abort(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,net.minecraft.network.chat.Component)","localId","java.util.UUID","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","70","LOCAL_VARIABLE","abort(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,net.minecraft.network.chat.Component)","server","net.minecraft.server.MinecraftServer","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","73","LOCAL_VARIABLE","abort(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,net.minecraft.network.chat.Component)","battle","com.cobblemon.mod.common.api.battles.model.PokemonBattle","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","75","LOCAL_VARIABLE","abort(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,net.minecraft.network.chat.Component)","actor","com.cobblemon.mod.common.api.battles.model.actor.BattleActor","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorTeardown.java","88","LOCAL_VARIABLE","abort(xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle,net.minecraft.network.chat.Component)","seated","java.util.UUID","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","15","CLASS","xiaocaoawa.minecraft.mod.cobblebattle.battle","RemoteBattleActor","xiaocaoawa.minecraft.mod.cobblebattle.battle.RemoteBattleActor","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","16","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.RemoteBattleActor","displayName","java.lang.String","[private, final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","17","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.RemoteBattleActor","originServerId","java.lang.String","[private, final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","18","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.RemoteBattleActor","seat","java.lang.String","[private, final]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","20","CONSTRUCTOR","xiaocaoawa.minecraft.mod.cobblebattle.battle.RemoteBattleActor","<init>","(java.util.UUID,java.lang.String,java.lang.String,java.lang.String,java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>)void","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","20","PARAMETER","RemoteBattleActor(java.util.UUID,java.lang.String,java.lang.String,java.lang.String,java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>)","playerUuid","java.util.UUID","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","20","PARAMETER","RemoteBattleActor(java.util.UUID,java.lang.String,java.lang.String,java.lang.String,java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>)","displayName","java.lang.String","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","20","PARAMETER","RemoteBattleActor(java.util.UUID,java.lang.String,java.lang.String,java.lang.String,java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>)","originServerId","java.lang.String","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","20","PARAMETER","RemoteBattleActor(java.util.UUID,java.lang.String,java.lang.String,java.lang.String,java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>)","seat","java.lang.String","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","20","PARAMETER","RemoteBattleActor(java.util.UUID,java.lang.String,java.lang.String,java.lang.String,java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>)","pokemon","java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","27","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.RemoteBattleActor","getOriginServerId","()java.lang.String","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","31","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.RemoteBattleActor","getSeat","()java.lang.String","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","35","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.RemoteBattleActor","getType","()com.cobblemon.mod.common.api.battles.model.actor.ActorType","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","39","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.RemoteBattleActor","getName","()net.minecraft.network.chat.MutableComponent","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","43","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.RemoteBattleActor","nameOwned","(java.lang.String)net.minecraft.network.chat.MutableComponent","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","43","PARAMETER","nameOwned(java.lang.String)","name","java.lang.String","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","47","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.RemoteBattleActor","sendUpdate","(com.cobblemon.mod.common.api.net.NetworkPacket<?>)void","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","47","PARAMETER","sendUpdate(com.cobblemon.mod.common.api.net.NetworkPacket<?>)","packet","com.cobblemon.mod.common.api.net.NetworkPacket<?>","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","50","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.RemoteBattleActor","sendMessage","(net.minecraft.network.chat.Component)void","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","50","PARAMETER","sendMessage(net.minecraft.network.chat.Component)","component","net.minecraft.network.chat.Component","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","53","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.RemoteBattleActor","awardExperience","(com.cobblemon.mod.common.battles.pokemon.BattlePokemon,int)void","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","53","PARAMETER","awardExperience(com.cobblemon.mod.common.battles.pokemon.BattlePokemon,int)","battlePokemon","com.cobblemon.mod.common.battles.pokemon.BattlePokemon","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","53","PARAMETER","awardExperience(com.cobblemon.mod.common.battles.pokemon.BattlePokemon,int)","experience","int","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","56","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.RemoteBattleActor","win","(java.util.List<? extends com.cobblemon.mod.common.api.battles.model.actor.BattleActor>,java.util.List<? extends com.cobblemon.mod.common.api.battles.model.actor.BattleActor>)void","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","56","PARAMETER","win(java.util.List<? extends com.cobblemon.mod.common.api.battles.model.actor.BattleActor>,java.util.List<? extends com.cobblemon.mod.common.api.battles.model.actor.BattleActor>)","otherWinners","java.util.List<? extends com.cobblemon.mod.common.api.battles.model.actor.BattleActor>","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","56","PARAMETER","win(java.util.List<? extends com.cobblemon.mod.common.api.battles.model.actor.BattleActor>,java.util.List<? extends com.cobblemon.mod.common.api.battles.model.actor.BattleActor>)","losers","java.util.List<? extends com.cobblemon.mod.common.api.battles.model.actor.BattleActor>","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","59","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.RemoteBattleActor","lose","(java.util.List<? extends com.cobblemon.mod.common.api.battles.model.actor.BattleActor>,java.util.List<? extends com.cobblemon.mod.common.api.battles.model.actor.BattleActor>)void","[public]","兼容接口待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","59","PARAMETER","lose(java.util.List<? extends com.cobblemon.mod.common.api.battles.model.actor.BattleActor>,java.util.List<? extends com.cobblemon.mod.common.api.battles.model.actor.BattleActor>)","winners","java.util.List<? extends com.cobblemon.mod.common.api.battles.model.actor.BattleActor>","[]","内部符号待审查"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/RemoteBattleActor.java","59","PARAMETER","lose(java.util.List<? extends com.cobblemon.mod.common.api.battles.model.actor.BattleActor>,java.util.List<? extends com.cobblemon.mod.common.api.battles.model.actor.BattleActor>)","otherLosers","java.util.List<? extends com.cobblemon.mod.common.api.battles.model.actor.BattleActor>","[]","内部符号待审查"
