path,line,kind,owner,old_name,new_name,status
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/EntityBackedRemoteBattleActor.java","14","PARAMETER","EntityBackedRemoteBattleActor(java.util.UUID,java.lang.String,java.lang.String,java.lang.String,java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>,com.cobblemon.mod.common.entity.npc.NPCEntity)","displayName","displayName","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/EntityBackedRemoteBattleActor.java","14","PARAMETER","EntityBackedRemoteBattleActor(java.util.UUID,java.lang.String,java.lang.String,java.lang.String,java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>,com.cobblemon.mod.common.entity.npc.NPCEntity)","originServerId","originServerId","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/EntityBackedRemoteBattleActor.java","14","PARAMETER","EntityBackedRemoteBattleActor(java.util.UUID,java.lang.String,java.lang.String,java.lang.String,java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>,com.cobblemon.mod.common.entity.npc.NPCEntity)","seat","seat","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/EntityBackedRemoteBattleActor.java","14","PARAMETER","EntityBackedRemoteBattleActor(java.util.UUID,java.lang.String,java.lang.String,java.lang.String,java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>,com.cobblemon.mod.common.entity.npc.NPCEntity)","pokemon","creature","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/EntityBackedRemoteBattleActor.java","14","PARAMETER","EntityBackedRemoteBattleActor(java.util.UUID,java.lang.String,java.lang.String,java.lang.String,java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>,com.cobblemon.mod.common.entity.npc.NPCEntity)","npc","npc","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","18","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","LOGGER","LOGGER","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","19","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","outputBuffer","outputBuffer","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","20","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","remoteBattleId","remoteBattleId","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","21","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","seat","seat","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","22","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","opponentSeat","opponentSeat","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","23","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","localPlayerUuid","localParticipantUuid","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","24","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","secondLocalPlayerUuid","secondLocalParticipantUuid","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","25","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","opponentName","opponentName","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","26","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","opponentServerId","opponentServerId","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","27","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","debug","debug","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","28","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","authoritative","sourceOfTruth","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","29","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","spectator","replayView","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","30","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","watchers","observers","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","31","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","localBattleId","localBattleId","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","32","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","battle","battle","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","33","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","bodies","bodies","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","34","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","props","props","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","35","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","info","battleDetails","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","36","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","secondInfo","secondBattleDetails","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","38","PARAMETER","spectator(java.lang.String,boolean)","remoteBattleId","remoteBattleId","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","38","PARAMETER","spectator(java.lang.String,boolean)","debug","debug","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","43","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean)","remoteBattleId","remoteBattleId","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","44","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean)","seat","seat","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","45","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean)","opponentSeat","opponentSeat","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","46","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean)","localPlayerUuid","localParticipantUuid","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","47","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean)","opponentName","opponentName","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","48","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean)","opponentServerId","opponentServerId","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","49","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean)","authoritative","sourceOfTruth","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","50","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean)","debug","debug","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","56","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean)","remoteBattleId","remoteBattleId","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","57","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean)","seat","seat","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","58","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean)","opponentSeat","opponentSeat","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","59","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean)","localPlayerUuid","localParticipantUuid","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","60","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean)","secondLocalPlayerUuid","secondLocalParticipantUuid","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","61","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean)","opponentName","opponentName","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","62","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean)","opponentServerId","opponentServerId","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","63","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean)","authoritative","sourceOfTruth","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","64","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean)","debug","debug","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","70","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean,boolean)","remoteBattleId","remoteBattleId","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","71","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean,boolean)","seat","seat","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","72","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean,boolean)","opponentSeat","opponentSeat","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","73","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean,boolean)","localPlayerUuid","localParticipantUuid","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","74","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean,boolean)","secondLocalPlayerUuid","secondLocalParticipantUuid","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","75","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean,boolean)","opponentName","opponentName","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","76","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean,boolean)","opponentServerId","opponentServerId","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","77","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean,boolean)","authoritative","sourceOfTruth","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","78","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean,boolean)","debug","debug","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","79","PARAMETER","MirrorBattle(java.lang.String,java.lang.String,java.lang.String,java.util.UUID,java.util.UUID,java.lang.String,java.lang.String,boolean,boolean,boolean)","spectator","replayView","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","114","PARAMETER","addWatcher(java.util.UUID)","playerUuid","participantUuid","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","118","PARAMETER","removeWatcher(java.util.UUID)","playerUuid","participantUuid","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","127","PARAMETER","route(java.lang.String)","chunk","content","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","131","LOCAL_VARIABLE","route(java.lang.String)","nl","nl","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","132","LOCAL_VARIABLE","route(java.lang.String)","kind","kind","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","136","LOCAL_VARIABLE","route(java.lang.String)","rest","rest","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","137","LOCAL_VARIABLE","route(java.lang.String)","rnl","rnl","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","138","LOCAL_VARIABLE","route(java.lang.String)","target","target","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","144","PARAMETER","attachBody(com.cobblemon.mod.common.entity.npc.NPCEntity,xiaocaoawa.minecraft.mod.cobblebattle.battle.RemoteBattleActor)","npc","npc","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","144","PARAMETER","attachBody(com.cobblemon.mod.common.entity.npc.NPCEntity,xiaocaoawa.minecraft.mod.cobblebattle.battle.RemoteBattleActor)","actor","actor","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","154","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","attachProp","attachProp","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","154","PARAMETER","attachProp(com.cobblemon.mod.common.entity.pokemon.PokemonEntity)","entity","entity","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","160","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","takeProps","takeProps","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","161","LOCAL_VARIABLE","takeProps()","taken","taken","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","166","PARAMETER","describe(xiaocaoawa.minecraft.mod.cobblebattle.api.BattleInfo)","info","battleDetails","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","175","LOCAL_VARIABLE","takeBodies()","taken","taken","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","196","PARAMETER","hasLocalPlayer(java.util.UUID)","playerUuid","participantUuid","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","200","PARAMETER","seatOf(java.util.UUID)","playerUuid","participantUuid","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","210","PARAMETER","describeSecond(xiaocaoawa.minecraft.mod.cobblebattle.api.BattleInfo)","info","battleDetails","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","214","PARAMETER","infoFor(java.util.UUID)","playerUuid","participantUuid","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","244","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","bindLocalId","bindLocalId","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","244","PARAMETER","bindLocalId(java.util.UUID)","id","id","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","248","PARAMETER","attach(com.cobblemon.mod.common.api.battles.model.PokemonBattle)","battle","battle","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","254","PARAMETER","accept(long,java.lang.String)","seq","sequence","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","254","PARAMETER","accept(long,java.lang.String)","chunk","content","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","256","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorBattle","apply","apply","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","256","PARAMETER","apply(java.lang.String)","chunk","content","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorBattle.java","257","LOCAL_VARIABLE","apply(java.lang.String)","id","id","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","30","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorFactory","LOGGER","LOGGER","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","31","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorFactory","service","service","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","33","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorFactory","readFormat","readFormat","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","33","PARAMETER","readFormat(com.google.gson.JsonObject)","message","document","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","34","LOCAL_VARIABLE","readFormat(com.google.gson.JsonObject)","described","described","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","35","LOCAL_VARIABLE","readFormat(com.google.gson.JsonObject)","battleType","battleType","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","37","LOCAL_VARIABLE","readFormat(com.google.gson.JsonObject)","type","type","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","45","LOCAL_VARIABLE","readFormat(com.google.gson.JsonObject)","base","base","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","50","LOCAL_VARIABLE","readFormat(com.google.gson.JsonObject)","rules","rules","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","51","LOCAL_VARIABLE","readFormat(com.google.gson.JsonObject)","ruleSet","ruleSet","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","53","LOCAL_VARIABLE","readFormat(com.google.gson.JsonObject)","rule","rule","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","64","LOCAL_VARIABLE","readFormat(com.google.gson.JsonObject)","adjustLevel","adjustLevel","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","69","PARAMETER","MirrorFactory(xiaocaoawa.minecraft.mod.cobblebattle.battle.CrossServerBattleService)","service","service","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","73","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorFactory","pickedFrom","pickedFrom","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","73","PARAMETER","pickedFrom(java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>,com.google.gson.JsonObject,java.lang.String)","team","roster","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","73","PARAMETER","pickedFrom(java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>,com.google.gson.JsonObject,java.lang.String)","message","document","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","73","PARAMETER","pickedFrom(java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>,com.google.gson.JsonObject,java.lang.String)","mySeat","mySeat","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","74","LOCAL_VARIABLE","pickedFrom(java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>,com.google.gson.JsonObject,java.lang.String)","picks","picks","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","75","LOCAL_VARIABLE","pickedFrom(java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>,com.google.gson.JsonObject,java.lang.String)","mine","mine","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","77","LOCAL_VARIABLE","pickedFrom(java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>,com.google.gson.JsonObject,java.lang.String)","array","array","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","81","LOCAL_VARIABLE","pickedFrom(java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>,com.google.gson.JsonObject,java.lang.String)","out","outputStream","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","82","LOCAL_VARIABLE","pickedFrom(java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>,com.google.gson.JsonObject,java.lang.String)","seen","seen","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","84","LOCAL_VARIABLE","pickedFrom(java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>,com.google.gson.JsonObject,java.lang.String)","element","element","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","85","LOCAL_VARIABLE","pickedFrom(java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>,com.google.gson.JsonObject,java.lang.String)","index","index","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","88","EXCEPTION_PARAMETER","pickedFrom(java.util.List<com.cobblemon.mod.common.battles.pokemon.BattlePokemon>,com.google.gson.JsonObject,java.lang.String)","var12","failure","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","108","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorFactory","build","build","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","108","PARAMETER","build(com.google.gson.JsonObject)","message","document","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","109","LOCAL_VARIABLE","build(com.google.gson.JsonObject)","remoteBattleId","remoteBattleId","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","110","LOCAL_VARIABLE","build(com.google.gson.JsonObject)","myPlayerRaw","myParticipantRaw","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","114","EXCEPTION_PARAMETER","build(com.google.gson.JsonObject)","var7","failure","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","119","EXCEPTION_PARAMETER","build(com.google.gson.JsonObject)","var6","var6","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","129","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.MirrorFactory","buildOrThrow","buildOrThrow","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","129","PARAMETER","buildOrThrow(com.google.gson.JsonObject,java.lang.String)","message","document","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","129","PARAMETER","buildOrThrow(com.google.gson.JsonObject,java.lang.String)","remoteBattleId","remoteBattleId","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","130","LOCAL_VARIABLE","buildOrThrow(com.google.gson.JsonObject,java.lang.String)","mySeat","mySeat","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","131","LOCAL_VARIABLE","buildOrThrow(com.google.gson.JsonObject,java.lang.String)","myPlayerRaw","myParticipantRaw","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","133","LOCAL_VARIABLE","buildOrThrow(com.google.gson.JsonObject,java.lang.String)","myPlayerUuid","myParticipantUuid","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","134","LOCAL_VARIABLE","buildOrThrow(com.google.gson.JsonObject,java.lang.String)","opponentSeat","opponentSeat","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","136","LOCAL_VARIABLE","buildOrThrow(com.google.gson.JsonObject,java.lang.String)","element","element","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","137","LOCAL_VARIABLE","buildOrThrow(com.google.gson.JsonObject,java.lang.String)","seat","seat","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","148","LOCAL_VARIABLE","buildOrThrow(com.google.gson.JsonObject,java.lang.String)","opponentSeatId","opponentSeatId","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","149","LOCAL_VARIABLE","buildOrThrow(com.google.gson.JsonObject,java.lang.String)","opponentPlayer","opponentParticipant","待验证"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","150","LOCAL_VARIABLE","buildOrThrow(com.google.gson.JsonObject,java.lang.String)","opponentUuid","opponentUuid","待命名"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/MirrorFactory.java","151","LOCAL_VARIABLE","buildOrThrow(com.google.gson.JsonObject,java.lang.String)","opponentName","opponentName","待命名"
