"path","line","kind","owner","name","status"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","23","CLASS","xiaocaoawa.minecraft.mod.cobblebattle.battle","TeamPreviews","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","24","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.TeamPreviews","LOGGER","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","25","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.battle.TeamPreviews","service","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","28","PARAMETER","TeamPreviews(xiaocaoawa.minecraft.mod.cobblebattle.battle.CrossServerBattleService)","service","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","32","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.TeamPreviews","clear","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","36","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.TeamPreviews","forget","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","40","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.TeamPreviews","onOpen","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","41","LOCAL_VARIABLE","onOpen(com.google.gson.JsonObject)","battleId","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","43","LOCAL_VARIABLE","onOpen(com.google.gson.JsonObject)","seat","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","54","LOCAL_VARIABLE","onOpen(com.google.gson.JsonObject)","mine","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","56","LOCAL_VARIABLE","onOpen(com.google.gson.JsonObject)","pick","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","64","LOCAL_VARIABLE","onOpen(com.google.gson.JsonObject)","shown","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","91","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.TeamPreviews","onState","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","96","LOCAL_VARIABLE","onState(com.google.gson.JsonObject)","session","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","112","LOCAL_VARIABLE","onState(com.google.gson.JsonObject)","shown","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","126","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.TeamPreviews","onClosed","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","130","LOCAL_VARIABLE","onClosed(com.google.gson.JsonObject)","session","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","145","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.TeamPreviews","onPicked","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","145","PARAMETER","onPicked(net.minecraft.server.level.ServerPlayer,java.lang.String,java.util.List<java.lang.Integer>)","battleId","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","145","PARAMETER","onPicked(net.minecraft.server.level.ServerPlayer,java.lang.String,java.util.List<java.lang.Integer>)","picks","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","147","LOCAL_VARIABLE","onPicked(net.minecraft.server.level.ServerPlayer,java.lang.String,java.util.List<java.lang.Integer>)","session","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","161","LOCAL_VARIABLE","onPicked(net.minecraft.server.level.ServerPlayer,java.lang.String,java.util.List<java.lang.Integer>)","shown","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","168","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.battle.TeamPreviews","send","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","168","PARAMETER","send(java.lang.String,java.util.UUID,java.util.List<java.lang.Integer>)","battleId","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/battle/TeamPreviews.java","168","PARAMETER","send(java.lang.String,java.util.UUID,java.util.List<java.lang.Integer>)","picks","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/AuthScreenHandler.java","31","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.AuthScreenHandler","submit","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/AuthScreenHandler.java","31","PARAMETER","submit(xiaocaoawa.minecraft.mod.cobblebattle.account.AuthMode,java.lang.String,java.lang.String,java.lang.String,java.lang.String)","accountId","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/AuthScreenHandler.java","31","PARAMETER","submit(xiaocaoawa.minecraft.mod.cobblebattle.account.AuthMode,java.lang.String,java.lang.String,java.lang.String,java.lang.String)","code","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/AuthScreenHandler.java","31","PARAMETER","submit(xiaocaoawa.minecraft.mod.cobblebattle.account.AuthMode,java.lang.String,java.lang.String,java.lang.String,java.lang.String)","email","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/AuthScreenHandler.java","31","PARAMETER","submit(xiaocaoawa.minecraft.mod.cobblebattle.account.AuthMode,java.lang.String,java.lang.String,java.lang.String,java.lang.String)","mode","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/AuthScreenHandler.java","31","PARAMETER","submit(xiaocaoawa.minecraft.mod.cobblebattle.account.AuthMode,java.lang.String,java.lang.String,java.lang.String,java.lang.String)","password","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","12","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.BackButton","FILL","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","13","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.BackButton","FILL_HOVER","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","14","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.BackButton","EDGE","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","15","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.BackButton","TEXT","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","20","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,int,int,int,int)","font","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","20","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,int,int,int,int)","graphics","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","20","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,int,int,int,int)","mouseX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","20","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,int,int,int,int)","mouseY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","20","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,int,int,int,int)","originX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","20","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,int,int,int,int)","originY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","21","LOCAL_VARIABLE","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,int,int,int,int)","x","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","22","LOCAL_VARIABLE","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,int,int,int,int)","y","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","23","LOCAL_VARIABLE","draw(net.minecraft.client.gui.GuiGraphics,net.minecraft.client.gui.Font,int,int,int,int)","hover","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","32","PARAMETER","contains(int,int,double,double)","mouseX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","32","PARAMETER","contains(int,int,double,double)","mouseY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","32","PARAMETER","contains(int,int,double,double)","originX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","32","PARAMETER","contains(int,int,double,double)","originY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","33","LOCAL_VARIABLE","contains(int,int,double,double)","x","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/BackButton.java","34","LOCAL_VARIABLE","contains(int,int,double,double)","y","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","7","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.Backdrop","POKE_BALL","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","8","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.Backdrop","FRAMES","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","9","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.Backdrop","FRAME_W","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","10","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.Backdrop","FRAME_H","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","11","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.Backdrop","SHEET_H","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","12","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.Backdrop","MS_PER_FRAME","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","13","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.Backdrop","SHOWN_W","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","14","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.Backdrop","SHOWN_H","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","15","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.Backdrop","HOLE_X","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","16","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.Backdrop","HOLE_Y","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","17","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.Backdrop","HOLE_W","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","18","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.Backdrop","HOLE_H","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","19","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.Backdrop","X","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","20","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.Backdrop","Y","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","25","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,int,int)","graphics","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","25","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,int,int)","originX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","25","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,int,int)","originY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","26","LOCAL_VARIABLE","draw(net.minecraft.client.gui.GuiGraphics,int,int)","frame","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","27","LOCAL_VARIABLE","draw(net.minecraft.client.gui.GuiGraphics,int,int)","left","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/Backdrop.java","28","LOCAL_VARIABLE","draw(net.minecraft.client.gui.GuiGraphics,int,int)","top","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","13","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatHud","ROWS_PER_NOTCH","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","18","PARAMETER","render(net.minecraft.client.gui.GuiGraphics)","graphics","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","19","LOCAL_VARIABLE","render(net.minecraft.client.gui.GuiGraphics)","minecraft","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","27","PARAMETER","drawOver(net.minecraft.client.gui.screens.Screen,net.minecraft.client.gui.GuiGraphics,int,int)","graphics","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","27","PARAMETER","drawOver(net.minecraft.client.gui.screens.Screen,net.minecraft.client.gui.GuiGraphics,int,int)","mouseX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","27","PARAMETER","drawOver(net.minecraft.client.gui.screens.Screen,net.minecraft.client.gui.GuiGraphics,int,int)","mouseY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","27","PARAMETER","drawOver(net.minecraft.client.gui.screens.Screen,net.minecraft.client.gui.GuiGraphics,int,int)","screen","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","28","LOCAL_VARIABLE","drawOver(net.minecraft.client.gui.screens.Screen,net.minecraft.client.gui.GuiGraphics,int,int)","minecraft","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","37","PARAMETER","drawNameCard(net.minecraft.client.gui.GuiGraphics,int,int)","graphics","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","37","PARAMETER","drawNameCard(net.minecraft.client.gui.GuiGraphics,int,int)","mouseX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","37","PARAMETER","drawNameCard(net.minecraft.client.gui.GuiGraphics,int,int)","mouseY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","38","LOCAL_VARIABLE","drawNameCard(net.minecraft.client.gui.GuiGraphics,int,int)","line","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","40","LOCAL_VARIABLE","drawNameCard(net.minecraft.client.gui.GuiGraphics,int,int)","card","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","49","PARAMETER","interactiveOver(net.minecraft.client.gui.screens.Screen)","screen","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","55","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatHud","draw","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","55","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","draft","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","55","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","graphics","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","55","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","screenHeight","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","55","PARAMETER","draw(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","screenWidth","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","56","LOCAL_VARIABLE","draw(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","minecraft","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","57","LOCAL_VARIABLE","draw(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","originX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","58","LOCAL_VARIABLE","draw(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","originY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","61","LOCAL_VARIABLE","draw(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","empty","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","72","PARAMETER","scroll(double)","notches","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","74","LOCAL_VARIABLE","scroll(double)","max","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","78","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatHud","drawHint","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","78","PARAMETER","drawHint(net.minecraft.client.gui.GuiGraphics,int,int)","graphics","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","78","PARAMETER","drawHint(net.minecraft.client.gui.GuiGraphics,int,int)","originX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","78","PARAMETER","drawHint(net.minecraft.client.gui.GuiGraphics,int,int)","originY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","79","LOCAL_VARIABLE","drawHint(net.minecraft.client.gui.GuiGraphics,int,int)","minecraft","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","80","LOCAL_VARIABLE","drawHint(net.minecraft.client.gui.GuiGraphics,int,int)","hint","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","81","LOCAL_VARIABLE","drawHint(net.minecraft.client.gui.GuiGraphics,int,int)","left","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","82","LOCAL_VARIABLE","drawHint(net.minecraft.client.gui.GuiGraphics,int,int)","top","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","88","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatHud","drawDraft","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","88","PARAMETER","drawDraft(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","draft","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","88","PARAMETER","drawDraft(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","graphics","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","88","PARAMETER","drawDraft(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","originX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","88","PARAMETER","drawDraft(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","originY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","89","LOCAL_VARIABLE","drawDraft(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","minecraft","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","90","LOCAL_VARIABLE","drawDraft(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","left","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","91","LOCAL_VARIABLE","drawDraft(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","top","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","92","LOCAL_VARIABLE","drawDraft(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","usable","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","93","LOCAL_VARIABLE","drawDraft(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","shown","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","99","LOCAL_VARIABLE","drawDraft(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","textY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatHud.java","103","LOCAL_VARIABLE","drawDraft(net.minecraft.client.gui.GuiGraphics,int,int,java.lang.String)","caretX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatInput.java","31","PARAMETER","type(char)","ch","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatInput.java","54","LOCAL_VARIABLE","send()","text","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatLog.java","9","PARAMETER","add(xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Channel,xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Line)","line","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatLog.java","16","PARAMETER","Channel(java.lang.String)","id","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatLog.java","17","PARAMETER","of(java.lang.String)","id","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","8","FIELD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatScreen","parent","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","10","PARAMETER","ChatScreen(net.minecraft.client.gui.screens.Screen)","parent","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","25","PARAMETER","renderBackground(net.minecraft.client.gui.GuiGraphics,int,int,float)","graphics","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","25","PARAMETER","renderBackground(net.minecraft.client.gui.GuiGraphics,int,int,float)","mouseX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","25","PARAMETER","renderBackground(net.minecraft.client.gui.GuiGraphics,int,int,float)","mouseY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","25","PARAMETER","renderBackground(net.minecraft.client.gui.GuiGraphics,int,int,float)","partialTick","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","28","PARAMETER","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","graphics","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","28","PARAMETER","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","mouseX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","28","PARAMETER","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","mouseY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","28","PARAMETER","render(net.minecraft.client.gui.GuiGraphics,int,int,float)","partialTick","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","34","PARAMETER","mouseClicked(double,double,int)","button","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","34","PARAMETER","mouseClicked(double,double,int)","mouseX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","34","PARAMETER","mouseClicked(double,double,int)","mouseY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","35","LOCAL_VARIABLE","mouseClicked(double,double,int)","relX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","36","LOCAL_VARIABLE","mouseClicked(double,double,int)","relY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","37","LOCAL_VARIABLE","mouseClicked(double,double,int)","tab","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","46","PARAMETER","mouseScrolled(double,double,double,double)","amountX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","46","PARAMETER","mouseScrolled(double,double,double,double)","amountY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","46","PARAMETER","mouseScrolled(double,double,double,double)","mouseX","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","46","PARAMETER","mouseScrolled(double,double,double,double)","mouseY","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","55","PARAMETER","charTyped(char,int)","ch","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","55","PARAMETER","charTyped(char,int)","modifiers","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","59","PARAMETER","keyPressed(int,int,int)","keyCode","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","59","PARAMETER","keyPressed(int,int,int)","modifiers","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","59","PARAMETER","keyPressed(int,int,int)","scanCode","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreen.java","76","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatScreen","send","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreenHandler.java","123","METHOD","xiaocaoawa.minecraft.mod.cobblebattle.client.ChatScreenHandler","send","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatScreenHandler.java","123","PARAMETER","send(xiaocaoawa.minecraft.mod.cobblebattle.client.ChatLog.Channel,java.lang.String)","text","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatState.java","8","PARAMETER","setEnabled(boolean)","value","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatState.java","10","PARAMETER","setScroll(int)","rows","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatState.java","17","PARAMETER","accept(boolean,boolean,long,java.lang.String)","nowInBattle","待重构"
"src/main/java/xiaocaoawa/minecraft/mod/cobblebattle/client/ChatState.java","17","PARAMETER","accept(boolean,boolean,long,java.lang.String)","nowName","待重构"
